Timestamp,Air Temperature,Wind Speed,Wind Gust,Wind Direction,Relative Humidity,Barometric Pressure,Daily Rain,Rain Rate,PAR,Site
1/27/2017 0:36,6.39,10.2,12.3,284,46,1007.79,0,0,0,SERC
1/27/2017 0:42,6.28,7.1,9,272,47,1007.79,0,0,0,SERC
1/27/2017 0:48,6.17,8.4,9.1,240,47,1007.79,0,0,0,SERC
1/27/2017 0:54,6.28,8,8.8,281,46,1007.79,0,0,0,SERC
1/27/2017 1:00,6.17,12.7,14,257,46,1007.79,0,0,0,SERC
1/27/2017 1:06,6.28,7,9.2,292,47,1007.79,0,0,0,SERC
1/27/2017 1:12,6.17,6.6,7.9,255,47,1008.13,0,0,0,SERC
1/27/2017 1:18,6.17,6.4,7.2,269,45,1008.13,0,0,0,SERC
1/27/2017 1:24,6.17,1.7,3.4,258,44,1008.13,0,0,0,SERC
1/27/2017 1:30,6.17,2.8,3.6,294,44,1008.13,0,0,0,SERC
1/27/2017 1:36,6.06,13.6,16.3,259,44,1008.13,0,0,0,SERC
1/27/2017 1:42,6.06,7,9.6,294,44,1008.13,0,0,0,SERC
1/27/2017 1:48,6.06,4.9,5.5,283,44,1008.13,0,0,0,SERC
1/27/2017 1:54,5.89,4.5,5.6,279,44,1008.13,0,0,0,SERC
1/27/2017 2:00,5.89,5.1,5.6,274,44,1008.13,0,0,0,SERC
1/27/2017 2:06,5.89,5.3,5.9,261,44,1008.47,0,0,0,SERC
1/27/2017 2:12,5.89,4.3,4.6,274,44,1008.47,0,0,0,SERC
1/27/2017 2:18,5.89,2.1,3.6,350,44,1008.47,0,0,0,SERC
1/27/2017 2:24,5.89,7.6,8.5,252,45,1008.13,0,0,0,SERC
1/27/2017 2:30,5.78,4.1,4.7,275,45,1008.13,0,0,0,SERC
1/27/2017 2:36,5.67,1.6,2.2,246,46,1008.13,0,0,0,SERC
1/27/2017 2:42,5.67,4.4,5,228,47,1008.13,0,0,0,SERC
1/27/2017 2:48,5.67,6.5,7.2,230,47,1008.13,0,0,0,SERC
1/27/2017 2:54,5.67,11.1,11.9,261,46,1008.13,0,0,0,SERC
1/27/2017 3:00,5.78,5,6.4,260,46,1008.13,0,0,0,SERC
1/27/2017 3:06,5.67,3.6,5.1,268,48,1008.13,0,0,0,SERC
1/27/2017 3:12,5.67,7.2,8,257,48,1008.13,0,0,0,SERC
1/27/2017 3:18,5.67,7.6,8,253,48,1008.13,0,0,0,SERC
1/27/2017 3:24,5.67,2.7,3.8,266,49,1008.13,0,0,0,SERC
1/27/2017 3:30,5.67,5.5,6,260,49,1008.13,0,0,0,SERC
1/27/2017 3:36,5.67,4.2,7.4,271,47,1008.13,0,0,0,SERC
1/27/2017 3:42,5.78,5.8,6.2,293,47,1008.13,0,0,0,SERC
1/27/2017 3:48,5.78,10.6,12.1,245,46,1008.13,0,0,0,SERC
1/27/2017 3:54,5.78,5,6.5,329,46,1008.13,0,0,0,SERC
1/27/2017 4:00,5.78,6.7,8.3,277,46,1008.13,0,0,0,SERC
1/27/2017 4:06,5.89,7.2,7.8,290,46,1008.13,0,0,0,SERC
1/27/2017 4:12,5.78,5.9,6.7,258,47,1008.13,0,0,0,SERC
1/27/2017 4:18,5.89,3.9,5.4,271,46,1008.13,0,0,0,SERC
1/27/2017 4:24,5.89,8.1,8.8,301,46,1007.79,0,0,0,SERC
1/27/2017 4:30,5.89,8.1,8.9,236,46,1007.79,0,0,0,SERC
1/27/2017 4:36,5.89,9.3,11,251,45,1007.79,0,0,0,SERC
1/27/2017 4:42,6,7.9,9.3,302,45,1007.79,0,0,0,SERC
1/27/2017 4:48,6,1.6,2.3,295,46,1008.13,0,0,0,SERC
1/27/2017 4:54,6,2.4,4.9,264,45,1007.79,0,0,0,SERC
1/27/2017 5:00,6,2.4,2.7,299,47,1007.79,0,0,0,SERC
1/27/2017 5:06,5.89,4,4.5,268,46,1007.79,0,0,0,SERC
1/27/2017 5:12,5.89,4.4,5.5,246,47,1008.13,0,0,0,SERC
1/27/2017 5:18,5.89,10.1,11.2,297,47,1008.13,0,0,0,SERC
1/27/2017 5:24,5.89,2.4,4.7,285,47,1008.13,0,0,0,SERC
1/27/2017 5:30,5.78,2.4,2.8,223,47,1008.13,0,0,0,SERC
1/27/2017 5:36,5.67,7.2,7.8,309,47,1008.13,0,0,0,SERC
1/27/2017 5:42,5.67,5.2,6.8,257,47,1008.13,0,0,0,SERC
1/27/2017 5:48,5.56,3.7,5.5,266,47,1008.47,0,0,0,SERC
1/27/2017 5:54,5.56,9.1,9.7,265,48,1008.47,0,0,1.45,SERC
1/27/2017 6:00,5.56,9.8,10.6,265,47,1008.47,0,0,0,SERC
1/27/2017 6:06,5.5,7.5,8.9,282,48,1008.47,0,0,0,SERC
1/27/2017 6:12,5.5,8.2,8.8,275,48,1008.47,0,0,0,SERC
1/27/2017 6:18,5.39,9.8,11.5,298,48,1008.47,0,0,0,SERC
1/27/2017 6:24,5.28,4.9,6.5,288,48,1008.8,0,0,0,SERC
1/27/2017 6:30,5.17,10,12.1,254,47,1008.8,0,0,0,SERC
1/27/2017 6:36,5.06,9.9,10.8,268,47,1008.8,0,0,0,SERC
1/27/2017 6:42,5,7.8,8.6,269,46,1008.8,0,0,0,SERC
1/27/2017 6:48,4.89,6.3,7.1,331,46,1008.8,0,0,0,SERC
1/27/2017 6:54,4.78,5.9,6.5,281,47,1008.8,0,0,0,SERC
1/27/2017 7:00,4.67,6.4,6.7,253,47,1008.8,0,0,0,SERC
1/27/2017 7:06,4.56,8.5,9.3,274,49,1008.8,0,0,1.45,SERC
1/27/2017 7:12,4.56,3.2,4.2,265,46,1008.8,0,0,1.45,SERC
1/27/2017 7:18,4.5,1.1,1.4,253,46,1009.14,0,0,8.91,SERC
1/27/2017 7:24,4.5,6.8,7.9,299,45,1009.14,0,0,17.83,SERC
1/27/2017 7:30,4.39,4.9,5.5,333,44,1009.14,0,0,29.64,SERC
1/27/2017 7:36,4.39,7.8,8.5,311,44,1009.14,0,0,34.21,SERC
1/27/2017 7:42,4.39,5.2,5.7,299,45,1009.14,0,0,59.51,SERC
1/27/2017 7:48,4.28,4.5,8.2,192,45,1009.14,0,0,69.87,SERC
1/27/2017 7:54,4.39,8.4,9.5,327,44,1009.14,0,0,135.41,SERC
1/27/2017 8:00,4.56,3,4,352,44,1009.14,0,0,151.79,SERC
1/27/2017 8:06,4.56,4.9,5.9,281,43,1009.48,0,0,187.45,SERC
1/27/2017 8:12,4.67,7.6,8.2,291,44,1009.48,0,0,248.41,SERC
1/27/2017 8:18,4.78,8.6,10.8,306,43,1009.48,0,0,310.82,SERC
1/27/2017 8:24,4.67,5.1,7.1,235,42,1009.48,0,0,303.59,SERC
1/27/2017 8:30,4.78,11,12.5,301,42,1009.48,0,0,188.9,SERC
1/27/2017 8:36,4.5,11.3,12.8,261,43,1009.48,0,0,182.88,SERC
1/27/2017 8:42,4.39,5.7,7.1,235,43,1009.48,0,0,173.96,SERC
1/27/2017 8:48,4.39,14.5,15.8,282,43,1009.48,0,0,150.35,SERC
1/27/2017 8:54,4.28,5,6.8,332,44,1009.48,0,0,211.31,SERC
1/27/2017 9:00,4.39,2.9,3.9,279,44,1009.82,0,0,186.01,SERC
1/27/2017 9:06,4.39,7.9,8.4,266,43,1009.82,0,0,223.11,SERC
1/27/2017 9:12,4.39,4.1,4.6,315,43,1009.82,0,0,272.27,SERC
1/27/2017 9:18,4.5,8.8,11,259,43,1009.82,0,0,301.9,SERC
1/27/2017 9:24,4.56,7.7,8.4,276,43,1009.82,0,0,258.77,SERC
1/27/2017 9:30,4.67,11.1,11.9,262,43,1009.82,0,0,187.45,SERC
1/27/2017 9:36,4.67,3,4.4,244,41,1009.82,0,0,627.9,SERC
1/27/2017 9:42,5.06,4.8,5.1,262,39,1009.82,0,0,642.6,SERC
1/27/2017 9:48,5.17,7,7.3,241,40,1009.82,0,0,684.28,SERC
1/27/2017 9:54,5.39,17.9,18.4,266,39,1009.82,0,0,763.31,SERC
1/27/2017 10:00,5.39,15.7,18,286,38,1009.82,0,0,767.65,SERC
1/27/2017 10:06,5.39,4.3,5.7,325,37,1009.82,0,0,818.24,SERC
1/27/2017 10:12,5.5,3.4,4.1,0,36,1009.82,0,0,833.18,SERC
1/27/2017 10:18,5.67,12.8,14.5,264,36,1009.48,0,0,847.88,SERC
1/27/2017 10:24,5.67,12.2,13.7,266,38,1009.82,0,0,995.34,SERC
1/27/2017 10:30,5.78,4,5,218,34,1009.48,0,0,886.67,SERC
1/27/2017 10:36,5.89,15,16.1,269,36,1009.48,0,0,1069.55,SERC
1/27/2017 10:42,5.78,12.5,13.5,274,35,1009.48,0,0,989.31,SERC
1/27/2017 10:48,6,10.6,11.4,264,34,1009.48,0,0,852.46,SERC
1/27/2017 10:54,6.06,20.9,22.8,289,37,1009.48,0,0,1014.61,SERC
1/27/2017 11:00,5.67,10.7,13,257,37,1009.48,0,0,1080.15,SERC
1/27/2017 11:06,5.56,15,17,247,35,1009.14,0,0,1024.97,SERC
1/27/2017 11:12,5.67,7.9,10.3,256,35,1009.48,0,0,337.8,SERC
1/27/2017 11:18,5.89,9.8,11.2,257,34,1009.14,0,0,1112.92,SERC
1/27/2017 11:24,6.06,11.7,12.5,281,34,1009.14,0,0,1118.7,SERC
1/27/2017 11:30,6,11,14.5,252,34,1009.14,0,0,1179.66,SERC
1/27/2017 11:36,5.78,18.8,21.1,299,34,1008.8,0,0,345.03,SERC
1/27/2017 11:42,5.67,8.7,10.4,249,34,1008.8,0,0,1343.5,SERC
1/27/2017 11:48,5.67,16.8,17.6,292,36,1008.47,0,0,1273.39,SERC
1/27/2017 11:54,5.67,13,15,278,34,1008.47,0,0,1289.77,SERC
1/27/2017 12:00,6,11.9,15.6,292,33,1008.47,0,0,1376.03,SERC
1/27/2017 12:06,6,9.1,10.3,269,35,1008.13,0,0,596.58,SERC
1/27/2017 12:12,5.78,11.3,12.2,265,35,1007.79,0,0,581.64,SERC
1/27/2017 12:18,5.78,10.5,11.2,274,34,1007.79,0,0,517.79,SERC
1/27/2017 12:24,5.89,14.1,15.5,271,35,1007.79,0,0,334.67,SERC
1/27/2017 12:30,5.78,8.9,9.9,288,33,1007.79,0,0,1248.09,SERC
1/27/2017 12:36,5.89,10,11.5,270,34,1007.79,0,0,470.08,SERC
1/27/2017 12:42,5.78,9.9,12.5,285,34,1007.45,0,0,879.2,SERC
1/27/2017 12:48,5.89,13.1,14.5,277,34,1007.45,0,0,395.63,SERC
1/27/2017 12:54,5.89,11,12.6,290,32,1007.11,0,0,316.84,SERC
1/27/2017 13:00,5.56,8.7,10.6,301,34,1007.11,0,0,358.52,SERC
1/27/2017 13:06,5.56,7.1,9,258,34,1007.11,0,0,321.42,SERC
1/27/2017 13:12,5.5,16.2,17.9,253,35,1006.77,0,0,260.46,SERC
1/27/2017 13:18,5.39,7.8,8.7,291,35,1007.11,0,0,348.16,SERC
1/27/2017 13:24,5.39,12.8,14,270,35,1006.77,0,0,368.88,SERC
1/27/2017 13:30,5.39,8,9.2,274,34,1006.77,0,0,479,SERC
1/27/2017 13:36,5.39,12.3,16.2,249,35,1006.77,0,0,318.29,SERC
1/27/2017 13:42,5.39,10.6,11.6,252,34,1006.77,0,0,324.31,SERC
1/27/2017 13:48,5.5,13.2,15.6,303,34,1006.77,0,0,602.6,SERC
1/27/2017 13:54,5.56,7.8,9,287,34,1006.77,0,0,471.53,SERC
1/27/2017 14:00,5.5,14,18.4,274,35,1006.77,0,0,202.39,SERC
1/27/2017 14:06,5.39,8.4,10.1,273,34,1006.77,0,0,196.37,SERC
1/27/2017 14:12,5.28,12,12.7,253,35,1006.77,0,0,264.8,SERC
1/27/2017 14:18,5.28,17.2,18.4,291,36,1006.77,0,0,258.77,SERC
1/27/2017 14:24,5.28,8.1,8.7,250,34,1006.77,0,0,321.42,SERC
1/27/2017 14:30,5.28,13.7,16.7,248,37,1006.77,0,0,348.16,SERC
1/27/2017 14:36,5.28,11.2,14.2,225,35,1006.77,0,0,337.8,SERC
1/27/2017 14:42,5.39,11.3,12.4,335,35,1006.77,0,0,429.84,SERC
1/27/2017 14:48,5.39,15.2,16.3,266,37,1006.77,0,0,359.97,SERC
1/27/2017 14:54,5.28,13.4,14.7,256,35,1006.77,0,0,270.82,SERC
1/27/2017 15:00,5.17,10.1,11.4,261,36,1006.77,0,0,368.88,SERC
1/27/2017 15:06,5.06,9.9,11.2,263,37,1006.77,0,0,368.88,SERC
1/27/2017 15:12,5.06,12.8,17.2,229,38,1006.77,0,0,303.59,SERC
1/27/2017 15:18,5.06,8.7,10.5,272,36,1006.77,0,0,287.2,SERC
1/27/2017 15:24,5.06,10,12.9,298,37,1006.77,0,0,316.84,SERC
1/27/2017 15:30,5.06,10.3,11,256,37,1006.77,0,0,301.9,SERC
1/27/2017 15:36,5.17,12.5,14.9,253,37,1006.77,0,0,296.12,SERC
1/27/2017 15:42,5.17,8.1,11.1,278,37,1007.11,0,0,209.86,SERC
1/27/2017 15:48,5.28,8.5,9.2,248,36,1007.11,0,0,159.26,SERC
1/27/2017 15:54,5.17,6.6,7.2,298,37,1007.11,0,0,148.66,SERC
1/27/2017 16:00,5.17,14.4,16.4,240,36,1007.11,0,0,157.58,SERC
1/27/2017 16:06,5.17,8.5,10.7,231,35,1007.11,0,0,130.83,SERC
1/27/2017 16:12,5.06,21.4,22.1,290,38,1007.11,0,0,142.88,SERC
1/27/2017 16:18,5.06,6.5,8.7,293,36,1007.45,0,0,95.17,SERC
1/27/2017 16:24,5,11.4,14,268,35,1007.45,0,0,71.32,SERC
1/27/2017 16:30,5,7.4,8.1,287,35,1007.45,0,0,75.9,SERC
1/27/2017 16:36,4.89,10.7,12.1,291,36,1007.45,0,0,83.37,SERC
1/27/2017 16:42,4.89,12.7,13.5,282,36,1007.45,0,0,59.51,SERC
1/27/2017 16:48,4.89,12.5,13.8,263,36,1007.45,0,0,43.13,SERC
1/27/2017 16:54,4.78,10.1,11.2,272,36,1007.79,0,0,28.19,SERC
1/27/2017 17:00,4.78,7.6,8.7,262,35,1007.79,0,0,13.49,SERC
1/27/2017 17:06,4.78,7.1,7.4,262,36,1007.79,0,0,6.02,SERC
1/27/2017 17:12,4.78,2.3,3.2,294,37,1007.79,0,0,6.02,SERC
1/27/2017 17:18,4.78,10.3,11.4,279,37,1007.79,0,0,2.89,SERC
1/27/2017 17:24,4.67,11.5,12.7,240,38,1007.79,0,0,0,SERC
1/27/2017 17:30,4.56,17.6,19.1,297,38,1007.79,0,0,0,SERC
1/27/2017 17:36,4.5,16.8,18.9,254,38,1007.79,0,0,0,SERC
1/27/2017 17:42,4.39,11.2,13.1,261,37,1008.13,0,0,0,SERC
1/27/2017 17:48,4.28,10.3,11.2,278,38,1008.13,0,0,0,SERC
1/27/2017 17:54,4.17,15,18.4,307,38,1007.79,0,0,0,SERC
1/27/2017 18:00,4.06,5.7,8.9,278,39,1008.13,0,0,0,SERC
1/27/2017 18:06,4.06,3.4,4.4,266,38,1008.13,0,0,0,SERC
1/27/2017 18:12,4,7.9,9.5,283,38,1008.13,0,0,0,SERC
1/27/2017 18:18,4,5,6.8,253,38,1008.13,0,0,0,SERC
1/27/2017 18:24,4,2.6,3.2,287,38,1008.13,0,0,0,SERC
1/27/2017 18:30,4,6.3,7.2,280,38,1008.13,0,0,0,SERC
1/27/2017 18:36,3.89,6.1,6.8,300,38,1008.13,0,0,0,SERC
1/27/2017 18:42,3.89,10.8,14,251,39,1008.13,0,0,0,SERC
1/27/2017 18:48,3.89,4.2,5.6,284,40,1008.47,0,0,0,SERC
1/27/2017 18:54,3.89,3.7,4.3,323,41,1008.47,0,0,0,SERC
1/27/2017 19:00,3.89,13.1,16.7,284,41,1008.13,0,0,0,SERC
1/27/2017 19:06,3.89,6.1,6.9,273,40,1008.47,0,0,0,SERC
1/27/2017 19:12,3.89,8.7,10.7,260,39,1008.47,0,0,0,SERC
1/27/2017 19:18,3.89,7.8,8.2,264,39,1008.47,0,0,0,SERC
1/27/2017 19:24,3.89,4.4,6.8,258,43,1008.47,0,0,0,SERC
1/27/2017 19:30,3.89,5.7,6.2,273,40,1008.47,0,0,0,SERC
1/27/2017 19:36,3.89,5.7,7,291,40,1008.47,0,0,0,SERC
1/27/2017 19:42,3.89,7.6,8.8,303,39,1008.47,0,0,0,SERC
1/27/2017 19:48,3.78,4.5,5.3,260,40,1008.47,0,0,0,SERC
1/27/2017 19:54,3.78,6.3,6.9,255,41,1008.8,0,0,0,SERC
1/27/2017 20:00,3.78,10.7,11.8,255,40,1008.47,0,0,0,SERC
1/27/2017 20:06,3.78,7.7,8.3,257,41,1008.8,0,0,0,SERC
1/27/2017 20:12,3.78,2.5,3.7,294,40,1008.8,0,0,0,SERC
1/27/2017 20:18,3.67,3.9,6.8,230,39,1008.47,0,0,1.45,SERC
1/27/2017 20:24,3.67,11.7,12.3,262,40,1008.47,0,0,0,SERC
1/27/2017 20:30,3.56,10.4,11.1,285,40,1008.47,0,0,0,SERC
1/27/2017 20:36,3.56,7.1,9.8,293,40,1008.47,0,0,0,SERC
1/27/2017 20:42,3.5,3.6,4.1,281,40,1008.47,0,0,0,SERC
1/27/2017 20:48,3.5,6.2,8.9,298,41,1008.8,0,0,0,SERC
1/27/2017 20:54,3.5,5.9,7,277,42,1008.8,0,0,0,SERC
1/27/2017 21:00,3.39,8.1,8.4,274,42,1008.8,0,0,0,SERC
1/27/2017 21:06,3.39,7.2,8.2,310,42,1008.8,0,0,0,SERC
1/27/2017 21:12,3.28,5.5,6.2,243,42,1008.8,0,0,0,SERC
1/27/2017 21:18,3.28,6.1,6.5,267,42,1008.8,0,0,0,SERC
1/27/2017 21:24,3.17,4.7,5.1,255,42,1008.8,0,0,0,SERC
1/27/2017 21:30,3.17,5.8,6.1,235,42,1008.8,0,0,0,SERC
1/27/2017 21:36,3.17,1.9,2.5,254,43,1008.8,0,0,0,SERC
1/27/2017 21:42,3.06,5.4,6.1,280,42,1008.8,0,0,0,SERC
1/27/2017 21:48,3.28,5.5,6.2,301,41,1008.8,0,0,0,SERC
1/27/2017 21:54,3.28,3.2,4.5,279,42,1008.8,0,0,0,SERC
1/27/2017 22:00,3.28,4.7,5.2,253,42,1008.8,0,0,0,SERC
1/27/2017 22:06,3.39,10.2,10.8,306,42,1008.8,0,0,0,SERC
1/27/2017 22:12,3.39,8.2,9.8,265,42,1008.8,0,0,0,SERC
1/27/2017 22:18,3.39,5.3,6.1,247,43,1008.8,0,0,0,SERC
1/27/2017 22:24,3.5,7.2,7.5,245,43,1008.8,0,0,0,SERC
1/27/2017 22:30,3.39,6.8,7.8,240,41,1008.8,0,0,0,SERC
1/27/2017 22:36,3.39,6.8,7.9,290,42,1008.8,0,0,0,SERC
1/27/2017 22:42,3.5,7.3,8,275,42,1008.8,0,0,0,SERC
1/27/2017 22:48,3.56,5.9,6.5,280,41,1008.8,0,0,0,SERC
1/27/2017 22:54,3.56,7.6,9.1,258,40,1008.47,0,0,0,SERC
1/27/2017 23:00,3.56,7.3,8.2,263,42,1008.47,0,0,0,SERC
1/27/2017 23:06,3.56,3.6,5.3,236,42,1008.47,0,0,0,SERC
1/27/2017 23:12,3.56,7.2,8.5,269,41,1008.47,0,0,0,SERC
1/27/2017 23:18,3.56,3.2,3.8,246,42,1008.47,0,0,0,SERC
1/27/2017 23:24,3.5,14.5,15.7,267,41,1008.47,0,0,0,SERC
1/27/2017 23:30,3.39,16.5,18.2,261,40,1008.47,0,0,0,SERC
1/27/2017 23:36,3.28,9.3,11.1,237,39,1008.47,0,0,0,SERC
1/27/2017 23:42,3.17,11.4,13,282,40,1008.8,0,0,0,SERC
1/27/2017 23:48,3.06,5.7,7.9,255,39,1008.8,0,0,0,SERC
1/27/2017 23:54,3.06,12.7,13.8,277,39,1008.8,0,0,0,SERC
1/28/2017 0:00,3,15.9,16.9,298,39,1008.47,0,0,0,SERC
1/28/2017 0:06,3,12.3,13.1,295,38,1008.47,0,0,0,SERC
1/28/2017 0:12,3,6.3,9.4,258,39,1008.47,0,0,0,SERC
1/28/2017 0:18,3,5.5,5.9,317,38,1008.47,0,0,0,SERC
1/28/2017 0:24,3,7.6,8.4,269,37,1008.47,0,0,0,SERC
1/28/2017 0:30,3,9.9,10.8,249,38,1008.47,0,0,0,SERC
1/28/2017 0:36,2.89,6.1,7.4,251,38,1008.47,0,0,0,SERC
1/28/2017 0:42,2.89,11.1,12.1,254,38,1008.13,0,0,0,SERC
1/28/2017 0:48,2.89,7,8.3,270,38,1008.47,0,0,0,SERC
1/28/2017 0:54,2.89,11,12.9,275,39,1008.13,0,0,0,SERC
1/28/2017 1:00,2.89,8.9,9.3,271,39,1008.13,0,0,0,SERC
1/28/2017 1:06,2.78,7.6,8,230,41,1008.13,0,0,0,SERC
1/28/2017 1:12,2.78,4.9,5.3,244,42,1008.13,0,0,1.45,SERC
1/28/2017 1:18,2.67,6,7.1,265,41,1008.13,0,0,0,SERC
1/28/2017 1:24,2.67,6.1,6.3,233,40,1008.13,0,0,0,SERC
1/28/2017 1:30,2.67,2.9,3.8,244,43,1008.13,0,0,0,SERC
1/28/2017 1:36,2.56,4.9,5.4,242,41,1008.13,0,0,0,SERC
1/28/2017 1:42,2.56,3.9,4.4,296,43,1008.13,0,0,0,SERC
1/28/2017 1:48,2.67,6.1,6.9,232,43,1008.13,0,0,0,SERC
1/28/2017 1:54,2.67,7.5,8.2,244,42,1008.13,0,0,0,SERC
1/28/2017 2:00,2.67,6.3,6.9,237,43,1008.13,0,0,0,SERC
1/28/2017 2:06,2.67,5.5,6.2,252,44,1008.13,0,0,0,SERC
1/28/2017 2:12,2.67,5.8,7.6,265,44,1008.13,0,0,0,SERC
1/28/2017 2:18,2.56,6.1,7,265,42,1008.13,0,0,0,SERC
1/28/2017 2:24,2.56,5.4,5.9,277,45,1008.13,0,0,0,SERC
1/28/2017 2:30,2.67,3.2,3.5,242,46,1008.13,0,0,0,SERC
1/28/2017 2:36,2.56,3.6,3.9,247,44,1007.79,0,0,0,SERC
1/28/2017 2:42,2.56,3.8,4.2,258,46,1007.79,0,0,0,SERC
1/28/2017 2:48,2.5,7.6,8.5,249,44,1007.79,0,0,0,SERC
1/28/2017 2:54,2.5,4.2,4.8,256,44,1007.79,0,0,0,SERC
1/28/2017 3:00,2.5,3,3.8,257,46,1007.79,0,0,0,SERC
1/28/2017 3:06,2.39,3.8,4.3,240,45,1007.79,0,0,0,SERC
1/28/2017 3:12,2.28,4.1,4.8,232,47,1007.79,0,0,0,SERC
1/28/2017 3:18,2.17,2.8,3,265,46,1007.79,0,0,0,SERC
1/28/2017 3:24,2.06,1.4,2.5,308,46,1007.79,0,0,0,SERC
1/28/2017 3:30,2.06,2.1,2.3,265,48,1007.79,0,0,0,SERC
1/28/2017 3:36,1.89,2.5,2.8,238,47,1007.79,0,0,0,SERC
1/28/2017 3:42,1.89,3.1,3.5,226,48,1007.79,0,0,0,SERC
1/28/2017 3:48,1.89,3.6,3.9,257,49,1007.79,0,0,0,SERC
1/28/2017 3:54,2.06,3.6,3.8,230,48,1007.79,0,0,0,SERC
1/28/2017 4:00,2,3.8,4.4,259,47,1007.79,0,0,0,SERC
1/28/2017 4:06,1.89,4.7,5.1,248,48,1007.79,0,0,0,SERC
1/28/2017 4:12,1.89,4.4,4.8,251,50,1007.79,0,0,0,SERC
1/28/2017 4:18,1.89,5.5,6.2,230,47,1007.79,0,0,0,SERC
1/28/2017 4:24,2,4.7,5.2,227,48,1007.79,0,0,0,SERC
1/28/2017 4:30,2,5.5,5.9,227,46,1007.79,0,0,0,SERC
1/28/2017 4:36,2,3.9,4.5,242,48,1007.79,0,0,0,SERC
1/28/2017 4:42,1.89,5.4,5.9,228,48,1007.79,0,0,0,SERC
1/28/2017 4:48,1.89,6.5,7.2,223,48,1007.79,0,0,0,SERC
1/28/2017 4:54,1.78,6.8,7.1,212,49,1008.13,0,0,0,SERC
1/28/2017 5:00,1.78,5.6,5.9,231,48,1008.13,0,0,0,SERC
1/28/2017 5:06,1.67,4.2,4.6,220,47,1008.13,0,0,0,SERC
1/28/2017 5:12,1.56,5.2,5.7,231,48,1008.13,0,0,0,SERC
1/28/2017 5:18,1.5,6.1,6.4,238,47,1008.13,0,0,0,SERC
1/28/2017 5:24,1.39,8,8.4,217,48,1008.13,0,0,0,SERC
1/28/2017 5:30,1.39,6.1,6.6,226,50,1008.13,0,0,0,SERC
1/28/2017 5:36,1.39,7.3,7.8,221,49,1008.13,0,0,0,SERC
1/28/2017 5:42,1.5,3.4,4.1,238,49,1008.13,0,0,0,SERC
1/28/2017 5:48,1.5,5.5,6.2,234,48,1008.13,0,0,0,SERC
1/28/2017 5:54,1.56,4,4.4,226,50,1008.13,0,0,0,SERC
1/28/2017 6:00,1.56,5.5,5.8,222,49,1008.13,0,0,0,SERC
1/28/2017 6:06,1.5,4.5,4.7,230,48,1008.13,0,0,0,SERC
1/28/2017 6:12,1.56,4.2,4.7,217,51,1008.47,0,0,0,SERC
1/28/2017 6:18,1.56,4.6,4.8,210,48,1008.47,0,0,0,SERC
1/28/2017 6:24,1.56,3.3,3.8,202,49,1008.47,0,0,0,SERC
1/28/2017 6:30,1.56,4.3,5.5,229,50,1008.47,0,0,0,SERC
1/28/2017 6:36,1.56,5,6.3,231,51,1008.47,0,0,0,SERC
1/28/2017 6:42,1.56,5.2,5.7,206,49,1008.47,0,0,0,SERC
1/28/2017 6:48,1.56,4.3,4.8,209,51,1008.47,0,0,0,SERC
1/28/2017 6:54,1.5,5.8,6.2,198,48,1008.47,0,0,0,SERC
1/28/2017 7:00,1.5,8.6,9.3,201,48,1008.47,0,0,0,SERC
1/28/2017 7:06,1.5,6,6.5,195,50,1008.47,0,0,0,SERC
1/28/2017 7:12,1.39,5.6,6.1,195,49,1008.8,0,0,0,SERC
1/28/2017 7:18,1.39,7.4,7.8,209,49,1008.8,0,0,1.45,SERC
1/28/2017 7:24,1.5,4.9,5.5,238,50,1008.8,0,0,2.89,SERC
1/28/2017 7:30,1.5,6.3,6.9,244,51,1008.8,0,0,7.47,SERC
1/28/2017 7:36,1.56,9.5,10.8,249,48,1008.8,0,0,13.49,SERC
1/28/2017 7:42,1.56,8.2,8.9,236,48,1008.8,0,0,17.83,SERC
1/28/2017 7:48,1.67,6.5,7.1,238,49,1008.8,0,0,25.3,SERC
1/28/2017 7:54,1.56,5.5,6,231,48,1008.8,0,0,29.64,SERC
1/28/2017 8:00,1.56,5.6,6.4,231,49,1008.8,0,0,37.11,SERC
1/28/2017 8:06,1.56,7.9,8.1,228,48,1008.8,0,0,37.11,SERC
1/28/2017 8:12,1.67,5.3,5.8,228,49,1008.8,0,0,44.57,SERC
1/28/2017 8:18,1.56,6.1,6.8,212,48,1008.8,0,0,52.04,SERC
1/28/2017 8:24,1.56,7.2,7.5,200,48,1008.8,0,0,60.96,SERC
1/28/2017 8:30,1.56,7.9,8.5,195,47,1008.8,0,0,74.45,SERC
1/28/2017 8:36,1.56,6,6.5,239,50,1008.8,0,0,80.23,SERC
1/28/2017 8:42,1.56,5.9,6.6,240,48,1009.14,0,0,84.81,SERC
1/28/2017 8:48,1.67,5.1,6.4,249,51,1008.8,0,0,81.92,SERC
1/28/2017 8:54,1.67,7.3,7.7,230,49,1008.8,0,0,102.64,SERC
1/28/2017 9:00,1.78,6.7,7,241,51,1008.8,0,0,111.56,SERC
1/28/2017 9:06,1.78,7.4,8.3,237,49,1008.8,0,0,113,SERC
1/28/2017 9:12,1.89,7.7,8.3,217,49,1009.14,0,0,116.13,SERC
1/28/2017 9:18,1.89,5.1,5.4,233,48,1009.14,0,0,123.36,SERC
1/28/2017 9:24,2,4.6,4.9,244,48,1009.14,0,0,135.41,SERC
